id,crawlerId,companyName,techStatus,subTechComment,techComments,sentTeamComment,siteType,jobsOnCareerPage,techAssignee,config,siteId,careerSiteUrl,integrationLink,crawlerType,applyType,emailId,jobUrl,createdOn,updatedOn,sentToTechDate,blockedCrawlingMode
6a0bf47433d7d9046a4d3045,125605052,Fivo Technology,Done,Jobs in New Pool,JD Page not Crawlable,New addition,ATS,3,soumya.dhyani,"{""fivotechnology_UC"":{""URL"":""https://fivotechnology.com/careers/"",""JOBLINK"":""https://fivotechnology.com/careers/"",""LOCRGX"":""(?s)<h2 class=\""elementor-heading-title elementor-size-default\""><a href=.+?\"">(([^<]+)).+?<span  >.+?<span  >([^<]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBID,EXPERIENCE"",""PROXY"":""Yes"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Fivo Technology',compid ='125605052', jobConsultant = 'n' where  SITE = 'fivotechnology_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",fivotechnology_UC,https://fivotechnology.com/careers/,https://fivotechnology.com/careers/,JPERL,Apply without Registration,,,19-May-26,19-May-26,2024-07-11,
6a0bf47333d7d9046a4d3044,125610949,ASA,Done,Jobs in New Pool,,New addition,ATS,5,aastha.bhardwaj,"{""125610949_SRP"":{""URL"":""https://cci.zohorecruit.in/jobs/Careers"",""LOCRGX"":""(?s)Posting_Title.+?;.+?;([^&]+).+?;.+?;.+?;.+?;.+?;.+?;.+?;.+?;.+?;.+?;(([^&]+)).+?City.+?;.+?;([^&]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBID,JOBLINK,LOCATION"",""ESCAPE_VARJOBLINK"":""No"",""JOBLINK"":""https://cci.zohorecruit.in/jobs/Careers/{{VARJOBLINK}}"",""JDRGX1"":""(?s)var jobs[^\\']+\\'(.+?)\\'"",""JDRGXSEQ1"":""JOBDESC"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1,""POSTQUERY"":""update WEB_JOBS set COMPNAME = 'ASA', compid = '125610949', jobConsultant = 'n' where  SITE = '125610949_SRP'""}}",125610949_SRP,https://cci.zohorecruit.in/jobs/Careers,https://cci.zohorecruit.in/jobs/Careers,JPERL,Apply without Registration,,,19-May-26,19-May-26,,
6a0bf35a33d7d9046a4d3041,125605038,Ntwinkle Media,Done,Jobs in New Pool,No jd/location,New addition,ATS,3,vanshika.s,"{""ntwinklemedia_UC"":{""URL"":""https://ntwinklemedia.com/?page_id=1455"",""JOBLINK"":""https://ntwinklemedia.com/?page_id=1455"",""CurrentJobNum"":1,""LOCRGX"":""(?s)<h4 class=\""et_pb_module_header\""><span>((.+?))</span></h4></div>"",""LOCRGXSEQ"":""JOBID,JOBTITLE"",""MAXJBSPPAGE"":20,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Ntwinkle Media',compid ='125605038', jobConsultant = 'n' where  SITE = 'ntwinklemedia_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",ntwinklemedia_UC,https://ntwinklemedia.com/?page_id=1455,https://ntwinklemedia.com/?page_id=1455,JPERL,Apply with Email,team@ntwinklemedia.com,,19-May-26,19-May-26,2024-07-19,
6a0bf32633d7d9046a4d2e44,2258416,Gratitude India,Done,Jobs in New Pool,,New addition,ATS,85,soumya.dhyani,"{""gratitudejobs_UC"":{""URL"":""https://gratitudejobs.com/india/job/show{{POST}}{{CONTENT}}_token=eDikIxdYfR4MGFenW1hg4qPW9Dk7yvCqo2rRPy2y&no_of_records=10&searchTitle2=&searchTitle=&page=!0o!CURPG!0o!{{HEADER}}accept##{{application/json, text/plain, */*##{{accept-encoding##{{gzip, deflate, br, zstd##{{accept-language|X|en-US,en;q=0.9##{{content-length|X|98##{{content-type|X|application/x-www-form-urlencoded##{{x-csrf-token|X|eDikIxdYfR4MGFenW1hg4qPW9Dk7yvCqo2rRPy2y##{{x-requested-with|X|XMLHttpRequest##{{x-xsrf-token|X|eyJpdiI6InFxdU1KUkJoNXBYSVRld3ZWTUZlY3c9PSIsInZhbHVlIjoiUWhObkNpT3F1OENTblc4YXN1V0FzYTBQYkUyYmZGbVBSTUVwRkxJdUVoTXMwOVJ0MEtHZm0xaHB6cThsR3k2dFdoYU02eFZxUkQwSDdVYXU5czB6ZU1TMTI3WTQ3dEpoV1RKVzdKTmwyZzhKeUtKbG5CM05QUi8wazIzZ0JBMUkiLCJtYWMiOiJkMTMwNDQ3YmQ5OGQwZGEzMzIyZjIyOThjNjQ5N2M1MTdmNzg0MmEwZGJjZGJmYzY1NDc2NTE1YTM1OTJmMTAyIn0=##{{cookie|X|_gcl_au=1.1.587376577.1778831614; _fbp=fb.1.1778831615150.744417183103849166; _ga=GA1.1.2089453368.1778830619; _ga_5FR032F462=GS2.1.s1778831614$o1$g1$t1778831735$j59$l0$h0; _ga_VTME17RF0D=GS2.1.s1779103092$o2$g1$t1779104660$j58$l0$h0; XSRF-TOKEN=eyJpdiI6InFxdU1KUkJoNXBYSVRld3ZWTUZlY3c9PSIsInZhbHVlIjoiUWhObkNpT3F1OENTblc4YXN1V0FzYTBQYkUyYmZGbVBSTUVwRkxJdUVoTXMwOVJ0MEtHZm0xaHB6cThsR3k2dFdoYU02eFZxUkQwSDdVYXU5czB6ZU1TMTI3WTQ3dEpoV1RKVzdKTmwyZzhKeUtKbG5CM05QUi8wazIzZ0JBMUkiLCJtYWMiOiJkMTMwNDQ3YmQ5OGQwZGEzMzIyZjIyOThjNjQ5N2M1MTdmNzg0MmEwZGJjZGJmYzY1NDc2NTE1YTM1OTJmMTAyIn0%3D; gratitude_india_session=eyJpdiI6InBvL1lpclpWQllXdzRCOHRsWFN4d1E9PSIsInZhbHVlIjoiWElTMGZLMVpFOFVtRWdwQ1NVMmYySDhSbzFzL09GUFplOHdvVlBPb0lEVklSelZDamVpbXZxeU9icjh3SGpMT08rZHluVldRVTBDbTBsU2hJb25ZbVFFS3JwaU55cUZnSmVGVlgvby9oaFh4d0xYeFZqMHRWcW9MT2kyRG05cFciLCJtYWMiOiI4OWEwYTQ1NDE5ZjEwNDY5YzNhNzBlYTk3OWM0ZGU5YzU5M2I5OTQ2MTJjMGMwODg2MzFkNmFkY2UyYWI1Y2FiIn0%3D"",""LOCRGX"":""(?s)\""id\"":([^,]+).+?:\""([^\""]+).+?from\"":(.+?)\""s.+?\"":(.+?)\""d.+?:\""([^\""]+).+?skills\"":(.+?)].+?job_url\"":\"".+?gratitude-india-([^\""]+)"",""LOCRGXSEQ"":""JOBID,JOBTITLE,EXPERIENCE,SALARY,LOCATION,KEY_SKILL,JOBLINK"",""JOBLINK"":""https://gratitudejobs.com/india/job/gratitude-india-{{VARJOBLINK}}"",""JDRGX1"":""(?s)<div class=\""jobs-decs\"">[^>]+>(.*?)<div class=\""col-12 col-md-4  mt-4\"">"",""JDRGXSEQ1"":""JOBDESC"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Gratitude India',compid ='2258416', jobConsultant = 'n' where  SITE = 'gratitudejobs_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""40"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1}}",gratitudejobs_UC,https://gratitudejobs.com/india/job,https://gratitudejobs.com/india/job,JPERL,Apply without Registration,,,19-May-26,19-May-26,2024-01-16,
6a0bf32233d7d9046a4d2e43,3697914,Blackbuck Insights,Done,Jobs in New Pool,,No Job Crawled,ATS,3,vanshika.s,"{""blackbuckinsights"":{""CanProcceed"":1,""Cookie"":""YES"",""CurrentJobNum"":1,""CurrentPageNum"":0,""DELETE_UNLISTED"":""y"",""ESCAPE_VARJOBLINK"":""No"",""ISCRAWL_FULL"":0,""IS_SITE_ID_DERIVED"":0,""JDRGX3"":""(?s)\\\\x22([^\\\\]+)\\\\x22:true,\\\\x22Posting"",""JDRGXSEQ3"":""LOCATION"",""JDRGX1"":""(?s)(Job_Description.+?)Job_Opening"",""JDRGX2"":""(?s)x22Date_Opened.+?x22.+?x22([^,]+)"",""JDRGXSEQ1"":""JOBDESC"",""JDRGXSEQ2"":""Date"",""JDVARS"":{""FAREA"":{""callable"":""Classifier_FAREA"",""type"":""SUB""},""INDUSTRY"":{""callable"":""Classifier_INDUSTRY"",""type"":""SUB""},""ROLE"":{""callable"":""Classifier_ROLE"",""type"":""SUB""}},""JOBLINK"":""https://careers.bbinsight.com/jobs/Careers/{{VARJOBLINK}}"",""JOBSCOUNT"":0,""LOCRGX"":""(?s)Posting_Title.+?&.+?;([^&]+).+?id.+?:.+?;(([^&]+)).+?City.+?;.+?;([^&]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBID,JOBLINK,LOCATION"",""MAXJBSPPAGE"":20,""MAXPAGESPARSE"":""1"",""MOVE_TO_JD"":1,""POSTQUERY"":""update WEB_JOBS set COMPNAME ='bbinsight',compid ='3697914', jobConsultant = 'n' where  SITE = 'blackbuckinsights'"",""SAVE_JD_COOKIE"":""Yes"",""SQLDATE"":""%Y-%m-%d"",""StartPageNum"":0,""TERMRGX"":"""",""URL"":""https://careers.bbinsight.com/jobs/Careers"",""USER_AGENT"":""Firefox/5.0""}}",blackbuckinsights,https://careers.bbinsight.com/jobs/Careers,https://careers.bbinsight.com/jobs/Careers,JPERL,Apply without Registration,,,19-May-26,19-May-26,2024-11-18,
6a0bf30233d7d9046a4d2e42,124584648,BrainStream Technolabs Pvt Ltd,Done,Jobs in New Pool,no jd,No Job Crawled,ATS,2,vanshika.s,"{""brainstreamtechnolabs_UC"":{""URL"":""https://brainstreamtechnolabs.com/careers/"",""LOCRGX"":""(?s)<p><strong>(([^<]+)).+?Location.+?>([^<]+).+?>.+?>.+?>.+?>([^<]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBID,LOCATION,EXPERIENCE"",""JOBLINK"":""https://brainstreamtechnolabs.com/careers/"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='BrainStream Technolabs Pvt Ltd!',compid ='124584648', jobConsultant = 'n' where  SITE = 'brainstreamtechnolabs_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",brainstreamtechnolabs_UC,https://brainstreamtechnolabs.com/careers/,https://brainstreamtechnolabs.com/careers/,JPERL,Apply with Email,hr@brainstream.tech,,19-May-26,19-May-26,2026-01-09,
6a0bf2e533d7d9046a4d2e41,7045249,Kalpita Technologies Private Limited,In Process,Level 1, ,No Job Crawled,SRP,7,rohit.choudhary,"{""xpath"":""//button[@class='btn-apply']"",""isOnlyTextSrp"":false}",7045249_SRP,https://www.kalpitatechnologies.com/careers/kalpita-open-positions,https://www.kalpitatechnologies.com/careers/kalpita-open-positions,SRPAUTOMATION,Apply without Registration,,,19-May-26,19-May-26,2022-06-30,
6a0bf2d733d7d9046a4d2e40,4852334,Recode Solutions,Done,Jobs in New Pool,,No Job Crawled,ATS,1,vanshika.s,"{""4852334_SRP"":{""CanProcceed"":1,""Cookie"":""YES"",""CurrentJobNum"":1,""CurrentPageNum"":0,""DELETE_UNLISTED"":""y"",""ESCAPE_VARJOBLINK"":""No"",""ISCRAWL_FULL"":0,""IS_SITE_ID_DERIVED"":0,""JDVARS"":{""FAREA"":{""callable"":""Classifier_FAREA"",""type"":""SUB""},""INDUSTRY"":{""callable"":""Classifier_INDUSTRY"",""type"":""SUB""},""ROLE"":{""callable"":""Classifier_ROLE"",""type"":""SUB""}},""JOBLINK"":""https://recodesolutions.zohorecruit.in/jobs/Careers/{{VARJOBLINK}}"",""JOBSCOUNT"":0,""LOCRGX"":""(?s)(?s)Posting_Title.+?&.+?;([^&]+).+?Job_Description(.+?)Work_Experience.+?;.+?;([^&]+).+?State.+?;.+?;([^&]+).+?id.+?;.+?;(([^&]+)).+?Date.+?;.+?;([^&]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBDESC,EXPERIENCE,LOCATION,JOBID,JOBLINK,Date"",""MAXJBSPPAGE"":10,""MAXPAGESPARSE"":""1"",""MOVE_TO_JD"":0,""POSTQUERY"":""update WEB_JOBS set COMPNAME = 'Recode Solutions', compid = '4852334', jobConsultant = 'n' where  SITE = '4852334_SRP'"",""PROXY"":""No"",""SAVE_JD_COOKIE"":""Yes"",""SQLDATE"":""%Y-%m-%d"",""StartPageNum"":0,""TERMRGX"":"""",""URL"":""https://recodesolutions.zohorecruit.in/jobs/Careers"",""USER_AGENT"":""Firefox/5.0""}}",4852334_SRP,https://recodesolutions.zohorecruit.in/jobs/Careers,https://recodesolutions.zohorecruit.in/jobs/Careers,JPERL,Apply without Registration,,,19-May-26,19-May-26,2025-09-19,
6a0bf2a333d7d9046a4d2c3e,5029894,Exavalu,Done,Jobs in New Pool,,No Job Crawled,ATS,42,vanshika.s,"{""5029894_SRP"":{""URL"":""https://exavalu.zohorecruit.in/jobs/Career"",""LOCRGX"":""(?s)Posting_Title.+?&.+?;([^&]+).+?Job_Description(.+?)Job_Location.+?:.+?;([^&]+).+?id.+?;.+?;(([^&]+)).+?Date.+?:.+?;([^&]+)"",""LOCRGXSEQ"":""JOBTITLE,JOBDESC,LOCATION,JOBID,JOBLINK,Date"",""ESCAPE_VARJOBLINK"":""No"",""JOBLINK"":""https://exavalu.zohorecruit.in/jobs/Career/{{VARJOBLINK}}"",""JDRGX1"":""(?s)(Job_Description.+?)Job_Opening"",""JDRGXSEQ1"":""JOBDESC"",""JDRGX2"":""(?s)Client_Name\\\\x22.+?,.+?,\\\\x22([^\\\\]+)"",""JDRGXSEQ2"":""LOCATION"",""CurrentJobNum"":1,""MAXJBSPPAGE"":100,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Exavalu',compid ='5029894', jobConsultant = 'n' where  SITE = '5029894_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1}}",5029894_SRP,https://exavalu.zohorecruit.in/jobs/Career,https://exavalu.zohorecruit.in/jobs/Career,JPERL,Apply without Registration,,,19-May-26,19-May-26,2025-01-22,
6a0bf23233d7d9046a4d2a3c,124233016,BlackFrog Technologies,In Process,Level 1,,No Job Crawled,SRP,1,hari.gupta,"{""xpath"":""//div[@class='col-12 col-lg-4 col-md-6 swiper-slide md-margin-four-bottom swiper-slide-active']"",""isOnlyTextSrp"":false}",blackfrog_UC,https://www.blackfrog.in/career#,https://www.blackfrog.in/career#,SRPAUTOMATION,Apply without Registration,,,19-May-26,19-May-26,2024-05-29,
6a0bf1b333d7d9046a4d2636,123810437,Mauji Trip,In Process,Level 1,,No Job Crawled,SRP,1,hari.gupta,"{""xpath"":""//li[@class='col-md-4']"",""isOnlyTextSrp"":false}",maujitrip_UC,https://www.maujitrip.com/career#job-listing,https://www.maujitrip.com/career#job-listing,SRPAUTOMATION,Apply without Registration,,,19-May-26,19-May-26,2025-07-21,
6a0bf1a633d7d9046a4d2635,4282008,Xanthus Software Solutions,Done,Jobs in New Pool,LOCATION AND EXPERIENCE CAN'T BE CRAWLED AS regex pattern is not matching,No Job Crawled,ATS,7,rohit.choudhary,"{""4282008_SRP"":{""URL"":""https://xanthus.in/career/"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""LOCRGX"":""(?s)title popmake-title\"">(([^<]+))[^>]+>[^>]+>(.+?)Close"",""LOCRGXSEQ"":""JOBID,JOBTITLE,JOBDESC"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Xanthus Software Solutions',compid ='4282008', jobConsultant = 'n' where  SITE = '4282008_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""JOBLINK"":""https://xanthus.in/career/"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",4282008_SRP,https://xanthus.in/career/,https://xanthus.in/career/,JPERL,Apply without Registration,,,19-May-26,19-May-26,2025-01-09,
6a0bf18233d7d9046a4d2634,763438,Dell International Services India  Private Limited,In Process,Level 1,,No Job Crawled,ATS,41,swastik.joshi,"{""dellinternational"":{""PARENT_RULE_NAME"":""oracleCloudRule"",""URL_VARS"":""CX_1001"",""URLSTART"":""https://iawmqy.fa.ocs.oraclecloud.com/"",""POSTQUERY"":""update WEB_JOBS set COMPNAME = 'Dell International Services India  Private Limited', compid = '763438', jobConsultant = 'n' where  SITE = 'dellinternational'""}}",dellinternational,https://iawmqy.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/careers/jobs?_gl=1*wdy0fm*_ga*MTMwMTc2MjM1My4xNzc4NzQ5MTQ5*_ga_1234567890*czE3Nzg3NDkxNDkkbzEkZzEkdDE3Nzg3NDkyMTMkajYwJGwwJGgyMDgwNjM4NjYy*_fplc*V0E1VG03T1l3Z2ROUHJPSUZNOWZMVERJWDRoTnJUOU1XbGptVEo3dVdqWGVWZW5FJTJGNlElMkI1dFlicCUyQlI3Vk44eEprUk44Tmw2UFJpWHdDbUR2MnNNM1V1V1o1eUgwckFJUzFPMjZwczRuWWh2MTZlVlVBM3VMMmdwbXhxNjBBJTNEJTNE*_ga_16419196*czE3Nzg3NDkxNjckbzEkZzAkdDE3Nzg3NDkxNjckajYwJGwwJGgw*_gcl_au*MjkzOTc0MzMyLjE3Nzg3NDkxNTA.*FPAU*MTg3ODQxMzgzMi4xNzc4NzQ5MTQ5*_ga_TX9TL98*czE3Nzg3NDkxNjckbzEkZzAkdDE3Nzg3NDkxNjckajYwJGwwJGgw&lastSelectedFacet=LOCATIONS&mode=location&selectedLocationsFacet=300000000471053,https://iawmqy.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/careers/jobs?_gl=1*wdy0fm*_ga*MTMwMTc2MjM1My4xNzc4NzQ5MTQ5*_ga_1234567890*czE3Nzg3NDkxNDkkbzEkZzEkdDE3Nzg3NDkyMTMkajYwJGwwJGgyMDgwNjM4NjYy*_fplc*V0E1VG03T1l3Z2ROUHJPSUZNOWZMVERJWDRoTnJUOU1XbGptVEo3dVdqWGVWZW5FJTJGNlElMkI1dFlicCUyQlI3Vk44eEprUk44Tmw2UFJpWHdDbUR2MnNNM1V1V1o1eUgwckFJUzFPMjZwczRuWWh2MTZlVlVBM3VMMmdwbXhxNjBBJTNEJTNE*_ga_16419196*czE3Nzg3NDkxNjckbzEkZzAkdDE3Nzg3NDkxNjckajYwJGwwJGgw*_gcl_au*MjkzOTc0MzMyLjE3Nzg3NDkxNTA.*FPAU*MTg3ODQxMzgzMi4xNzc4NzQ5MTQ5*_ga_TX9TL98*czE3Nzg3NDkxNjckbzEkZzAkdDE3Nzg3NDkxNjckajYwJGwwJGgw&lastSelectedFacet=LOCATIONS&mode=location&selectedLocationsFacet=300000000471053,JPERL,Apply with Registration,,,19-May-26,19-May-26,2025-06-27,
6a0bf16b33d7d9046a4d2633,1964142,Team Pasona India Co. Ltd.,Done,Jobs in New Pool,,No Job Crawled,ATS,401,soumya.dhyani,"{""1964142_SRP"":{""URL"":""https://pasona.in/wp-admin/admin-ajax.php{{POST}}{{CONTENT}}action=filter_jobs&nonce=8ebea4c634&page=!0o!CURPG!0o!&pagetype=careers&search=&match_all=0&location=&business=&category=&specialisation=&jobLevel={{HEADER}}accept|X|*/*##{{accept-encoding|X|gzip, deflate, br, zstd##{{accept-language|X|en-US,en;q=0.9##{{content-length|X|135##{{content-type|X|application/x-www-form-urlencoded; charset=UTF-8##{{x-requested-with|X|XMLHttpRequest##{{cookie|X|_ga=GA1.1.1696023012.1779091882; PHPSESSID=7b937a17883a486ca06be77d47027fc2; _ga_5G58J7KV3Y=GS2.1.s1779091882$o1$g1$t1779091938$j4$l0$h0##{{origin|X|https://pasona.in##{{priority|X|u=1, i##{{referer|X|https://pasona.in/career-opportunities/##{{sec-ch-ua|X|\""Not;A=Brand\"";v=\""99\"", \""Google Chrome\"";v=\""139\"", \""Chromium\"";v=\""139\""##{{sec-ch-ua-mobile|X|?0##{{sec-ch-ua-platform|X|\""Windows\""##{{sec-fetch-dest|X|empty##{{sec-fetch-mode|X|cors##{{sec-fetch-site|X|same-origin"",""LOCRGX"":""(?s)\""job-posted[^:]+:([^<]+).+?\"">([^<]+).+?Location:.+?<span>([^<]+).+?Salary:.+?\"">([^<]+).+?job-listing\\\\/(([^\\\\]+))"",""LOCRGXSEQ"":""Date,JOBTITLE,LOCATION,SALARY,JOBID,JOBLINK"",""JOBLINK"":""https://pasona.in/job-listing/{{VARJOBLINK}}"",""JDRGX1"":""(?s)<div class=\""job-description\"">(.+?)<div class=\""apply"",""JDRGXSEQ1"":""JOBDESC"",""CurrentJobNum"":1,""MAXJBSPPAGE"":12,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Team Pasona India Co. Ltd.',compid ='1964142', jobConsultant = 'n' where  SITE = '1964142_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""44"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%b %e, %Y"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1}}",1964142_SRP,https://pasona.in/career-opportunities/,https://solid2.careerplus.jp/spice/search/detail.html?oid=2454,JPERL,Apply without Registration,,,19-May-26,19-May-26,2026-02-11,"TIMES,OFFLINEPOSTED"
6a0bf01333d7d9046a4d2428,123980475,NeoStats Analytics Solution,Not Fixable,Site Issue,Error 403 - This web app is stopped,No Job Crawled,SRP,3,rohit.choudhary,"{""xpath"":""//a[@class='awsm-job-more']"",""isOnlyTextSrp"":false,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""true"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",theneostats_UC,https://neostats.ai/careers,https://neostats.ai/career/,SRPAUTOMATION,Apply without Registration,,,19-May-26,19-May-26,2025-09-02,
